event_id,user_id,event_name,platform,device_type,timestamp
69b9c836-8438-4728-8e22-94fa92c9a673,24538276-2b12-4d79-ba7f-4dae44e926b8,PageView,ios,phone,2025-03-16 21:36:44.617246
3e911247-0e89-4fa6-a6cb-d93bd8c84a77,24538276-2b12-4d79-ba7f-4dae44e926b8,Download,ios,phone,2025-03-16 22:12:44.617246
54f773cd-1a47-42c6-b744-a495bd29efda,24538276-2b12-4d79-ba7f-4dae44e926b8,Install,ios,phone,2025-03-16 22:14:44.617246
b64f2757-b27e-4d63-8d64-98d0380dda43,fb5c137c-6a1a-4b23-b6b0-ea75051d8b31,PageView,android,tablet,2025-04-23 10:33:22.617246
95f9d976-c148-475d-aa3e-54a39430a214,27981b1a-9529-4bff-95f4-01ed1d92c4df,PageView,android,phone,2025-04-12 22:48:53.617246
ffd5ea3d-b3c9-49e3-9845-7ed62c53ff7b,27981b1a-9529-4bff-95f4-01ed1d92c4df,Download,android,phone,2025-04-12 23:45:53.617246
94aede92-819e-4d97-8d91-fb1299231111,ee1f57c8-7e23-4aad-9bba-16b9778f92bf,PageView,ios,phone,2025-05-14 11:41:36.617246
eef19eb1-f29c-4e7b-b04b-e737a4cc4de3,dbb7d776-b3d8-4df7-a798-19e6f088de38,PageView,ios,phone,2025-03-14 11:27:14.617246
a6592f36-c128-45df-9c6b-681953a58de2,dbb7d776-b3d8-4df7-a798-19e6f088de38,Download,ios,phone,2025-03-14 12:22:14.617246
62f70ec4-d82a-4bf8-a277-f9d88786c181,4d30898f-bce2-4682-a227-c7d896c57959,PageView,ios,tablet,2025-06-02 13:47:56.617246
f036da7d-46e6-440f-8541-0d18f75facb2,c74fe9b6-25b9-41f3-897b-fa32a90559a2,PageView,android,phone,2025-05-09 01:10:10.617246
91f48477-b851-4ed8-9d74-724bf5acfc39,8504ee30-1f98-488d-a935-a09dd6865023,PageView,android,phone,2025-06-11 12:55:35.617246
099745cc-df80-47c5-92db-4f715d2ba83c,52382e3d-ac71-4036-a7ca-dedeb1078274,PageView,ios,tablet,2025-07-02 19:21:10.617246
17257c1a-1437-4d81-a673-183f32fb4097,2f89239b-0d13-4f5d-bd2d-073899200a2a,PageView,android,tablet,2025-07-23 10:17:00.617246
c8ce51f5-ad83-4802-be0d-629b0a343001,3b6b2966-4409-4b71-81e6-0b6817de5572,PageView,ios,phone,2025-06-06 17:06:20.617246
2c68ff50-4226-417a-a9ff-a7f3f9e633db,bd1c2057-6c61-404d-bd33-baebe1386d1b,PageView,android,tablet,2025-04-14 18:14:00.617246
e7b71086-33e2-49d6-9327-b098da92374a,eb9e2a2d-1a75-4121-af43-9d9c16f4fc41,PageView,ios,phone,2025-04-29 16:31:21.617246
21c4bca9-024e-48af-a835-926c77131dc4,c4e3daa9-97cc-4aa1-80ea-3b22fefd4541,PageView,android,tablet,2025-06-21 17:57:55.617246
1d36ba36-935d-4b25-a09d-8a62c9cf5992,c4e3daa9-97cc-4aa1-80ea-3b22fefd4541,Download,android,tablet,2025-06-21 18:41:55.617246
cee820de-aec0-41ff-8b58-6980f4b984d1,c4e3daa9-97cc-4aa1-80ea-3b22fefd4541,Install,android,tablet,2025-06-21 18:19:55.617246
46b0b009-1f63-4900-b9e3-f77b29c79236,c4e3daa9-97cc-4aa1-80ea-3b22fefd4541,Purchase,android,tablet,2025-06-21 19:03:55.617246
f22b272b-f507-4684-8e9f-3bedc2585944,d7a898a0-25d3-4d1d-a4ba-e8b2a07d6d15,PageView,ios,phone,2025-06-03 20:24:55.617246
667ef330-ad4b-4243-9b70-890a629a1288,d7a898a0-25d3-4d1d-a4ba-e8b2a07d6d15,Download,ios,phone,2025-06-03 20:38:55.617246
86bcbd03-f456-4675-bf14-4fa3ece2b81f,d7a898a0-25d3-4d1d-a4ba-e8b2a07d6d15,Install,ios,phone,2025-06-03 21:16:55.617246
eacbce1f-5877-4215-8022-4030db6186e3,7ede7f9f-ef3a-4fda-a4a0-24a4d6ddedf1,PageView,android,tablet,2025-02-26 09:02:23.617246
ac63bca0-5242-40a1-832f-885b6488099e,7ede7f9f-ef3a-4fda-a4a0-24a4d6ddedf1,Download,android,tablet,2025-02-26 09:09:23.617246
860dad82-00fd-4fcf-b92c-2c74c036ad56,32f04045-c610-43eb-add3-4ad746ba3051,PageView,android,phone,2025-07-02 04:13:16.617246
0b059476-d41a-472b-accc-b6b749a7fdf1,2d674348-b889-4f09-be55-a0a3c1982783,PageView,ios,tablet,2025-04-05 17:56:46.617246
7157d4c6-08d6-4a21-8edf-e979b4b9deb6,956ce6b7-0393-4e88-9565-7467bce8a9bc,PageView,android,phone,2025-03-31 15:24:57.617246
0cac3117-8482-413e-aea3-580adce0a741,607b1253-01b2-4687-98c7-bc45ff6d216d,PageView,ios,tablet,2025-07-15 01:59:53.617246
87d5d0e7-6c69-4438-9890-0a90c9c532c6,607b1253-01b2-4687-98c7-bc45ff6d216d,Download,ios,tablet,2025-07-15 02:59:53.617246
2879ccca-aaaa-411d-a0da-c772e0c2cebf,22ee43f2-39ed-4543-9614-4932f400cc14,PageView,ios,phone,2025-06-04 08:16:43.617246
d922b9a6-6f3e-46ee-bf6e-e423a386c982,2ba61dfe-5daa-4884-95b7-28d83c6ddc5a,PageView,ios,tablet,2025-03-09 11:29:01.617246
08aa100e-035c-4134-b754-a3756d4eb66d,52f458d3-26f7-47dd-96ce-f38d6ce3e3a2,PageView,android,tablet,2025-04-15 00:10:00.617246
9df04abf-6993-467a-b916-6819601ad2ea,52f458d3-26f7-47dd-96ce-f38d6ce3e3a2,Download,android,tablet,2025-04-15 00:31:00.617246
db3dd7ae-5740-4fe0-85ef-c6d623e37afb,52f458d3-26f7-47dd-96ce-f38d6ce3e3a2,Install,android,tablet,2025-04-15 01:16:00.617246
6450d4a3-8270-44d3-9f90-c32138fa9b1d,58913119-202d-4cf9-9e32-9db4f58c1090,PageView,android,phone,2025-07-06 05:46:11.617246
aa9973c1-3e41-4d70-b19a-505ce6f3a088,ba52be3b-88be-4d1c-af31-ea733704bd61,PageView,ios,phone,2025-04-12 10:45:44.617246
a047013b-55d8-4476-b693-e291fca22e4f,ba52be3b-88be-4d1c-af31-ea733704bd61,Download,ios,phone,2025-04-12 11:15:44.617246
b7c7c190-136b-401b-9191-b5a9ed615c5e,73845574-a38c-462f-814a-03027a269a26,PageView,ios,phone,2025-08-08 05:52:01.617246
276772eb-6d6c-4171-9e9a-c4c640d59ecd,46c60aa5-0cd7-4ea3-b12f-99389ba8a9cb,PageView,android,tablet,2025-03-29 23:05:56.617246
7e7463e1-25bb-466b-908c-f4c4241a49c5,46c60aa5-0cd7-4ea3-b12f-99389ba8a9cb,Download,android,tablet,2025-03-29 23:18:56.617246
fe6b6870-0dd7-4385-b9c3-03c336a43ab1,46c60aa5-0cd7-4ea3-b12f-99389ba8a9cb,Install,android,tablet,2025-03-29 23:15:56.617246
a8b7aac2-52d3-41ab-aa7e-8c7f450f278c,65a34410-2ce8-4d21-88fd-98f562211720,PageView,ios,tablet,2025-07-19 00:10:46.617246
e1f04046-aaa4-479b-8b37-014f0d41615f,65a34410-2ce8-4d21-88fd-98f562211720,Download,ios,tablet,2025-07-19 00:30:46.617246
6678ed77-70c2-4042-a03c-2fa4426a19f2,65a34410-2ce8-4d21-88fd-98f562211720,Install,ios,tablet,2025-07-19 01:28:46.617246
7aaea52b-28e0-4b24-9d9f-22cddae45afb,4892e8ce-4c47-4542-8154-4e0bcab9afd2,PageView,android,tablet,2025-07-08 05:17:15.617246
23615260-1e1e-4e03-ba54-1bc5068942b8,4892e8ce-4c47-4542-8154-4e0bcab9afd2,Download,android,tablet,2025-07-08 05:41:15.617246
50221d91-cfd9-445f-833f-e065ea73f4b9,4892e8ce-4c47-4542-8154-4e0bcab9afd2,Install,android,tablet,2025-07-08 07:15:15.617246
991ac81f-0707-4282-9737-67b4204caf7a,61da423d-c67e-4c56-903c-10bdb36a09bc,PageView,ios,tablet,2025-07-15 11:34:04.617246
0813316f-262d-48e5-98e9-7ae31c4f088b,61da423d-c67e-4c56-903c-10bdb36a09bc,Download,ios,tablet,2025-07-15 11:57:04.617246
1d68707a-36ec-415d-9a22-0129346ffc86,15df8ce6-d392-4458-8f12-d15e1aad4faa,PageView,ios,phone,2025-07-27 03:04:02.617246
ed5aa71d-072d-4472-9024-764fc8851f47,5be8d40b-3fed-4919-ac2c-51e14fd7319b,PageView,android,phone,2025-04-29 11:37:14.617246
7f3ccea2-321a-4ab9-a37e-1a860be457ec,2b57a868-7420-4378-b283-82637fe2f6fe,PageView,android,phone,2025-04-24 05:45:33.617246
a39d13ee-0346-46b4-a50b-88ee65adc48d,55888969-6fd3-4339-a4e2-df1981680953,PageView,ios,tablet,2025-04-08 11:03:42.617246
b3093bad-5024-4d43-87a3-766cf8e03e8a,819fe54f-bbbf-468a-b018-cfd9edb4b6fb,PageView,android,tablet,2025-08-09 20:35:39.617246
4f59a691-b127-46b9-a8c6-ed83ff3e997a,819fe54f-bbbf-468a-b018-cfd9edb4b6fb,Download,android,tablet,2025-08-09 21:21:39.617246
ed979427-ae25-4d12-a81c-36e5a9a5ca3b,819fe54f-bbbf-468a-b018-cfd9edb4b6fb,Install,android,tablet,2025-08-09 22:03:39.617246
81835507-2993-4f23-847c-881454523372,819fe54f-bbbf-468a-b018-cfd9edb4b6fb,Purchase,android,tablet,2025-08-09 20:53:39.617246
083402a2-ffe0-4f70-89fc-0b9e0613f6bf,fb7059b2-0965-48af-8643-de2b29914720,PageView,ios,phone,2025-05-09 00:41:09.617246
fb2bd234-2406-4f33-a5b0-3e4975e9d227,92ab490c-bbf7-4df3-b653-c02ff58b1495,PageView,android,tablet,2025-07-29 16:29:22.617246
7891f9e3-1545-4305-a4c5-a9f19afb001f,4062c9d4-c6eb-4056-bbab-04df67a7802d,PageView,ios,phone,2025-05-10 18:36:51.617246
19476347-2436-470a-88e3-6eecf86c95fb,8f9fb435-1127-4317-a8b3-ba6893fec69e,PageView,ios,phone,2025-05-27 07:38:33.617246
48342496-6b5d-4ed0-95e4-3ee731d4cc8b,3ae9391a-4569-47ef-94a9-dee589204ca3,PageView,android,tablet,2025-04-10 19:34:49.617246
00d679f6-28dd-4a06-8b94-2e4d79c22e08,3ae9391a-4569-47ef-94a9-dee589204ca3,Download,android,tablet,2025-04-10 20:29:49.617246
c7d83567-9abb-40de-828c-ab25b4d6f621,3ae9391a-4569-47ef-94a9-dee589204ca3,Install,android,tablet,2025-04-10 19:58:49.617246
6eec0f48-ddcd-479f-903d-555f43dc9ffc,c2b7a897-c80e-4127-ba9b-155795bd1362,PageView,android,tablet,2025-05-26 01:57:07.617246
60c66a25-a834-4690-8237-e7cfa1bdaa75,9436e49f-0dba-4090-b952-f7fbc85f1877,PageView,ios,tablet,2025-07-09 16:20:42.617246
7db71eab-6a42-437a-a65e-e54b6561957d,aa1181fb-f83a-4977-a932-18c4bf856ae0,PageView,ios,tablet,2025-06-03 07:33:46.617246
18b111d8-f01c-40ed-8ee8-6ba9a76c7330,86428a2f-f943-4e29-a6d2-4af4c8dcb08a,PageView,android,tablet,2025-04-16 06:34:11.617246
7a7cea05-6bdb-4c60-84a8-e8c1fc260246,86428a2f-f943-4e29-a6d2-4af4c8dcb08a,Download,android,tablet,2025-04-16 07:06:11.617246
3ef2e24b-c50e-4688-9e1e-9c56bda4ae4a,8fbbecd1-d553-453c-883b-a25974801bfd,PageView,android,phone,2025-08-11 04:21:25.617246
2be2cb22-201d-4616-bde5-a6b9f08e42ab,372ddad6-a801-4fd3-96fa-9d384ebed09e,PageView,android,phone,2025-08-09 22:46:44.617246
e190f909-6dc0-4771-9fc9-f46f0f72f280,372ddad6-a801-4fd3-96fa-9d384ebed09e,Download,android,phone,2025-08-09 22:55:44.617246
c97cc848-71fc-4ac9-aee0-bbd0ad8de44c,372ddad6-a801-4fd3-96fa-9d384ebed09e,Install,android,phone,2025-08-09 23:18:44.617246
39c15089-94b1-49eb-81a5-5fd13e9eae9c,558b7fa6-1962-440c-811f-ccfa83ab6cb2,PageView,android,tablet,2025-04-16 10:36:07.617246
c3d10d5f-b633-4348-871d-aedd209b7dac,558b7fa6-1962-440c-811f-ccfa83ab6cb2,Download,android,tablet,2025-04-16 10:45:07.617246
b81ca034-eebc-4ad4-8ab7-546b26d4300c,fcb897b6-1c19-4259-80ba-b8017c172a82,PageView,ios,phone,2025-07-04 18:13:09.617246
3e15915f-042c-4331-a9b1-e1404de767cb,fcb897b6-1c19-4259-80ba-b8017c172a82,Download,ios,phone,2025-07-04 18:40:09.617246
c58b7745-4c29-4cdd-a6c8-998d54422811,12e0099a-3162-4d21-82d9-90afb952a8a6,PageView,android,phone,2025-05-08 11:25:24.617246
6269ee1f-c7c3-4377-bf7c-aeda5e0b167e,12e0099a-3162-4d21-82d9-90afb952a8a6,Download,android,phone,2025-05-08 12:04:24.617246
3397382f-8723-47e4-aee8-56583c565b32,aed35f2f-d6d5-4bd6-bc01-5a23c8214345,PageView,ios,tablet,2025-03-23 12:53:52.617246
54bf0a56-fd8f-4098-9184-f7ea1eeacd3f,9614551b-479b-4858-96d2-d1e201224f27,PageView,ios,phone,2025-05-20 04:17:47.617246
98028e56-3a91-4504-8bf3-ea984bbaa03f,112e88b8-713d-4555-9619-ad0429a4f763,PageView,android,phone,2025-02-22 08:26:21.617246
0aea6c22-12fe-4445-9d8f-14c8d5e41ef6,386e9ee9-f597-4bdb-a179-eafed279c90b,PageView,ios,phone,2025-07-22 08:24:29.617246
7817be7d-ec7a-4afa-97e5-af4cee90a0ee,72e29a35-438f-4b64-953e-b368d9a5cd28,PageView,ios,phone,2025-06-23 09:24:55.617246
0091cf20-c8f2-4355-ab95-9d82fb9c5636,72e29a35-438f-4b64-953e-b368d9a5cd28,Download,ios,phone,2025-06-23 10:13:55.617246
a5fe3217-3015-4964-a4f1-aec0f35f2d26,72e29a35-438f-4b64-953e-b368d9a5cd28,Install,ios,phone,2025-06-23 11:02:55.617246
80254c16-ef02-41f7-95d0-c23b11774105,72e29a35-438f-4b64-953e-b368d9a5cd28,Purchase,ios,phone,2025-06-23 11:54:55.617246
0b29492d-60a6-471f-be39-a717d82e3db1,6b80f113-64ce-4df3-a1d0-b9fa8c417954,PageView,ios,phone,2025-06-20 11:22:42.617246
819bdedb-c781-431e-acaf-32a2390e9942,6b80f113-64ce-4df3-a1d0-b9fa8c417954,Download,ios,phone,2025-06-20 12:10:42.617246
f465a2dd-7566-44a6-bfd8-06c8f34d3012,6b80f113-64ce-4df3-a1d0-b9fa8c417954,Install,ios,phone,2025-06-20 11:34:42.617246
565d93d9-b158-4601-b2cf-eee55a56f36d,3bce7b1e-6e7d-44ff-866f-f35a7138a795,PageView,ios,phone,2025-04-09 17:29:31.617246
90396767-faa5-49dd-827b-df26a5197b55,3bce7b1e-6e7d-44ff-866f-f35a7138a795,Download,ios,phone,2025-04-09 17:59:31.617246
9445b7ec-5979-457c-a2ce-045bfdf36f0b,8332b875-f4b3-473e-aa6b-5d79f9cdf11a,PageView,ios,tablet,2025-03-10 03:38:09.617246
269402c7-f078-4460-a3af-62b4e7168250,8332b875-f4b3-473e-aa6b-5d79f9cdf11a,Download,ios,tablet,2025-03-10 03:49:09.617246
d0119664-e0d5-41da-95b6-772d0dfd0469,8332b875-f4b3-473e-aa6b-5d79f9cdf11a,Install,ios,tablet,2025-03-10 05:02:09.617246
50f7c9dd-94dc-42dd-b1d3-5587c2e230bd,a1f727c8-20fb-4424-9803-42077cc8e05c,PageView,ios,phone,2025-04-23 10:06:48.617246
6f9c6a2c-a077-42e3-896a-1797054e962e,ee0ddd8b-9152-4ea2-b769-cd1016766885,PageView,android,tablet,2025-05-17 00:12:35.617246
692765a3-81f2-4612-86fe-adf3f4817cb9,ee0ddd8b-9152-4ea2-b769-cd1016766885,Download,android,tablet,2025-05-17 00:29:35.617246
47a2dce4-053e-4997-95b7-bc337b28c0a7,ee0ddd8b-9152-4ea2-b769-cd1016766885,Install,android,tablet,2025-05-17 01:20:35.617246
5fcbe1fb-6fd5-431d-8d47-669e042c2827,b8fce467-58f0-4eb2-b0c9-e9a725a80558,PageView,android,tablet,2025-05-20 10:08:39.617246
d01c78fb-0479-4720-8dc3-fa13e088d88c,78892fa3-77b6-484b-a9af-03484b42bf1e,PageView,ios,phone,2025-03-11 09:01:44.617246
362fb534-b4fa-4b4b-a4ad-4c4eeecd02be,24a864ad-6b06-44d6-b035-6a29286cdee8,PageView,ios,tablet,2025-02-21 15:31:42.617246
dab50621-7998-48a7-9c45-b9744f17c875,24a864ad-6b06-44d6-b035-6a29286cdee8,Download,ios,tablet,2025-02-21 16:07:42.617246
e223b2c5-ed16-4437-81f6-2fc450f626b5,24a864ad-6b06-44d6-b035-6a29286cdee8,Install,ios,tablet,2025-02-21 17:03:42.617246
4bb30b3a-915e-44b8-b7c2-d203b5b27c24,46743f65-f3f6-4efd-ab9e-2a2a694f9f14,PageView,android,tablet,2025-05-16 18:12:58.617246
4172f7b0-919b-4780-bc10-63eb543a4d07,ec556e6a-dbfc-49e3-a214-017be155c3ae,PageView,android,phone,2025-03-27 13:34:15.617246
768a599b-175d-4718-8580-a1f04cb43ed8,39ba3ebf-dc28-480e-bb2f-a2e4463d44ee,PageView,ios,phone,2025-04-22 01:46:08.617246
b7246768-8d81-4f85-99af-e4cd3a767f73,39ba3ebf-dc28-480e-bb2f-a2e4463d44ee,Download,ios,phone,2025-04-22 02:42:08.617246
db4e3dd5-81ef-446d-bf2c-58bc4a952927,39ba3ebf-dc28-480e-bb2f-a2e4463d44ee,Install,ios,phone,2025-04-22 02:08:08.617246
d860ae45-eb75-4f60-9ba2-0ffc150a3100,39ba3ebf-dc28-480e-bb2f-a2e4463d44ee,Purchase,ios,phone,2025-04-22 03:10:08.617246
1df6fd5b-c059-42ae-9775-4dc5bfdf73b3,f6e6aa19-ef0f-4a40-b68a-c70f94767156,PageView,ios,phone,2025-03-06 17:09:11.617246
405a99d7-68b2-49b5-8119-c1c708eb68da,f6e6aa19-ef0f-4a40-b68a-c70f94767156,Download,ios,phone,2025-03-06 17:23:11.617246
d9abeee2-b5d1-4e01-8951-3d6987ef0a60,f6e6aa19-ef0f-4a40-b68a-c70f94767156,Install,ios,phone,2025-03-06 19:01:11.617246
d6d286ae-af3e-4334-aa38-4ee0723dab65,f6e6aa19-ef0f-4a40-b68a-c70f94767156,Purchase,ios,phone,2025-03-06 19:30:11.617246
7fb84dab-13c6-45c7-8aeb-94b9a04a81b1,e971f5f6-b803-46f2-8914-369dacefeeee,PageView,ios,phone,2025-08-07 18:03:35.617246
786d8f24-8148-40dc-8e75-343a5e4eb0e5,e971f5f6-b803-46f2-8914-369dacefeeee,Download,ios,phone,2025-08-07 18:40:35.617246
ca8d66e9-d582-4f32-86b6-a8241070bf02,e971f5f6-b803-46f2-8914-369dacefeeee,Install,ios,phone,2025-08-07 19:29:35.617246
ac0b9295-3a25-447e-867d-8ee24629a8d9,b720dc85-ff8e-48ee-a853-0bba6787d968,PageView,android,tablet,2025-03-16 16:29:41.617246
ea65d8b6-31f6-4918-b41f-fd173221a8f5,35ae1672-1af2-400b-9c6c-b707c7007909,PageView,ios,phone,2025-06-26 22:00:36.617246
6155d213-4de6-4592-9227-cd577e00bd03,35ae1672-1af2-400b-9c6c-b707c7007909,Download,ios,phone,2025-06-26 22:24:36.617246
21672fa8-a20f-471c-ac54-187b5f5e4fd2,35ae1672-1af2-400b-9c6c-b707c7007909,Install,ios,phone,2025-06-26 23:32:36.617246
916c2787-9282-48c5-ae13-00bb97011842,9d680311-2822-4287-9c1e-654cd5e98cf2,PageView,ios,phone,2025-02-19 01:47:41.617246
5c5c7880-bb8a-4532-a2af-ec261d55deb4,beb0294e-daaf-4f65-9677-b8d711543e4d,PageView,android,phone,2025-07-17 21:43:48.617246
a672b15a-ec7c-4d38-bc66-21b08e60a531,beb0294e-daaf-4f65-9677-b8d711543e4d,Download,android,phone,2025-07-17 21:52:48.617246
189a7913-e4b8-487a-acdb-6be932778639,67ef4535-353c-4597-a37f-6fee76946a8a,PageView,ios,tablet,2025-07-30 07:02:43.617246
d37baca8-452a-4fb8-b575-5c81649d1ab2,92ac2c5d-c111-4a1b-abc5-de77bd8431b8,PageView,ios,tablet,2025-06-08 03:54:22.617246
78825a64-7324-4a82-b074-3d9c58d717ea,2123fd8a-d9ee-4b07-a7b5-83c4fadb7ca4,PageView,android,phone,2025-03-08 06:30:32.617246
6f1a8a42-ebff-4e3d-a174-2c88d4ab27d1,346ec152-1a10-49c9-afaa-331f7fe31f68,PageView,android,phone,2025-08-02 07:46:54.617246
ba092443-980e-4453-a8e4-55e15de9c934,346ec152-1a10-49c9-afaa-331f7fe31f68,Download,android,phone,2025-08-02 08:25:54.617246
3ff8fd1d-8030-4a25-a7c3-b9955f0cf321,346ec152-1a10-49c9-afaa-331f7fe31f68,Install,android,phone,2025-08-02 09:00:54.617246
d4081777-dc74-438a-976c-23abf3180e8c,a8dcd58e-0358-48c2-9b4b-455c9389add3,PageView,ios,phone,2025-06-25 11:43:35.617246
d149ee7c-ec05-4b61-b446-e318e74c7d5f,a8dcd58e-0358-48c2-9b4b-455c9389add3,Download,ios,phone,2025-06-25 12:30:35.617246
0baa19f0-47de-41f5-a72a-52e04706de10,28e8f8d0-465b-4d81-b7f0-0ac3e1188eb3,PageView,ios,phone,2025-08-09 19:53:47.617246
6af82bd0-1223-497a-929d-1e35defcd455,28e8f8d0-465b-4d81-b7f0-0ac3e1188eb3,Download,ios,phone,2025-08-09 20:40:47.617246
5e771921-518f-444a-97eb-41cad377ca39,28e8f8d0-465b-4d81-b7f0-0ac3e1188eb3,Install,ios,phone,2025-08-09 20:37:47.617246
11a5f855-96e5-41c4-ac17-16dbd3d604ec,c2b6ee44-4db5-4f1f-96f9-36582b9378f6,PageView,ios,tablet,2025-08-15 20:15:10.617246
1da5ae42-44d5-4722-9f77-e4e2f466ff65,c2b6ee44-4db5-4f1f-96f9-36582b9378f6,Download,ios,tablet,2025-08-15 21:13:10.617246
e7553021-31cc-4f09-a8fd-f3a733cbbee9,84fa8988-9e83-4926-ac61-30cfe40c4989,PageView,ios,tablet,2025-03-30 17:46:01.617246
8c1ad0bf-357e-4560-9c9c-5f7fe17d79dd,8f5288ed-d760-484c-91ed-041447418229,PageView,ios,phone,2025-07-26 08:18:42.617246
18f4f3b8-e5cb-4947-b2e1-6ccf63590e83,c2232655-437e-4661-9c8c-d65d29f4cdff,PageView,ios,phone,2025-05-11 00:08:35.617246
1a11dc4f-1a06-4ff2-8068-89aa82e96eb0,cc033129-a7d8-4863-865c-eac3c1b89fbb,PageView,ios,tablet,2025-05-16 22:01:25.617246
533b6592-b963-407b-886e-1d394479d641,f2908238-c2a9-4d27-a4b9-37569e99fd72,PageView,ios,tablet,2025-03-06 21:47:54.617246
5f821e35-3bdc-4986-9810-c2b2b6ec755c,9bd3ee3a-e2c7-4479-9578-3d0d1cb34da2,PageView,ios,tablet,2025-07-03 02:47:00.617246
1356539a-9201-454c-aea2-2e8ec27d92a0,7f5074d6-a701-4e6c-a7bf-94525b59d1ec,PageView,android,phone,2025-05-19 21:24:45.617246
b885f0ae-f6e1-4ad9-8473-5d3e550ff8f9,7f5074d6-a701-4e6c-a7bf-94525b59d1ec,Download,android,phone,2025-05-19 21:43:45.617246
d9071918-e647-4682-be73-66484795e573,7f5074d6-a701-4e6c-a7bf-94525b59d1ec,Install,android,phone,2025-05-19 22:34:45.617246
0395cad4-b848-438a-893e-212fca623e10,7f5074d6-a701-4e6c-a7bf-94525b59d1ec,Purchase,android,phone,2025-05-19 23:21:45.617246
9de57b1c-01d5-493f-84ad-97bbf2fd2c92,5bc16140-b456-4219-bba2-39cfbb773fe0,PageView,android,phone,2025-03-22 10:55:27.617246
38bbe175-5b14-4b38-9be5-bc575f534c79,5bc16140-b456-4219-bba2-39cfbb773fe0,Download,android,phone,2025-03-22 11:16:27.617246
ac00f42d-37ca-45f2-a72a-22a87d8b98db,5bc16140-b456-4219-bba2-39cfbb773fe0,Install,android,phone,2025-03-22 12:47:27.617246
18dcb5ee-e00e-4fd8-b29d-bfa490603535,a752b1ff-cce1-46fb-888c-686215813a9e,PageView,ios,tablet,2025-05-22 02:48:13.617246
8844b064-ab78-4337-a454-bebf95a88bca,a752b1ff-cce1-46fb-888c-686215813a9e,Download,ios,tablet,2025-05-22 03:02:13.617246
a3be49eb-71ad-4c9e-b5cd-4cb7eb959600,f08fc8f7-1fdc-4f9f-9cf1-79c39e613ad7,PageView,ios,phone,2025-04-04 07:11:38.617246
c7855a63-54df-4164-b807-0e84f5f6d69f,5abc388f-199e-49ef-90f4-b616dc824dde,PageView,ios,tablet,2025-02-22 03:38:39.617246
0e2d8b2f-05d9-40fb-8db6-90a8e93dbe7c,5abc388f-199e-49ef-90f4-b616dc824dde,Download,ios,tablet,2025-02-22 04:07:39.617246
1e12fb1d-e62f-4c9a-8419-1d0f0df0d4e7,5abc388f-199e-49ef-90f4-b616dc824dde,Install,ios,tablet,2025-02-22 05:32:39.617246
d79e5395-c9d1-47ed-b949-9e4088280f95,58f0aa90-f680-4c85-97f3-e26fdd80c9e7,PageView,android,phone,2025-07-27 02:01:21.617246
444d0e7a-93ff-468e-a2a5-860c35cdb634,58f0aa90-f680-4c85-97f3-e26fdd80c9e7,Download,android,phone,2025-07-27 02:49:21.617246
eee8fe29-28c3-4545-b077-0597beabfe50,172e7dc7-f51a-41e4-b6e0-c46f57e49ddb,PageView,android,phone,2025-03-18 01:06:38.617246
2224c987-38e2-4efc-a807-149f89586cc6,172e7dc7-f51a-41e4-b6e0-c46f57e49ddb,Download,android,phone,2025-03-18 01:29:38.617246
fbdcf43a-d920-4571-bdb3-aed2b838b73c,172e7dc7-f51a-41e4-b6e0-c46f57e49ddb,Install,android,phone,2025-03-18 01:18:38.617246
0d35c7b0-83ca-4493-a7e8-88d49f35f0a6,172e7dc7-f51a-41e4-b6e0-c46f57e49ddb,Purchase,android,phone,2025-03-18 01:48:38.617246
c62ecaa7-d020-46de-af47-47a1d73d106b,f5db6adf-4083-4d36-8fa0-21df99a99ed5,PageView,ios,phone,2025-04-17 02:10:20.617246
82ae9845-8e9a-4992-87d2-d9c5ba340172,f5db6adf-4083-4d36-8fa0-21df99a99ed5,Download,ios,phone,2025-04-17 02:18:20.617246
6e11ca61-84f4-4af4-8de3-06f0296686de,dc786b3e-526f-4289-97f0-f3d3bb25fd8e,PageView,android,phone,2025-05-19 08:13:07.617246
aa7f10ee-c6ff-41d7-996a-d54f13520a75,dc786b3e-526f-4289-97f0-f3d3bb25fd8e,Download,android,phone,2025-05-19 08:51:07.617246
f70f2b2d-262b-469f-8fb0-812e3698668f,e5b1882d-b245-4e54-a426-82f31669050c,PageView,android,tablet,2025-02-26 14:03:48.617246
a3a2df2f-ff94-415c-94f7-a41f91316ad5,632c1cca-fb7d-4fcc-aacf-d9ec1cc14bfd,PageView,ios,phone,2025-04-14 04:45:42.617246
37195ec3-1769-4eec-b9ee-fcabe387bdb0,632c1cca-fb7d-4fcc-aacf-d9ec1cc14bfd,Download,ios,phone,2025-04-14 05:03:42.617246
7e04936f-e436-4b5c-8f1b-011323f802fa,632c1cca-fb7d-4fcc-aacf-d9ec1cc14bfd,Install,ios,phone,2025-04-14 05:31:42.617246
1ff2517a-d55d-4397-a13f-456483cfa1eb,632c1cca-fb7d-4fcc-aacf-d9ec1cc14bfd,Purchase,ios,phone,2025-04-14 06:12:42.617246
0ebf922c-a602-4b5d-bb7f-9dd8e638d69c,5630c3d3-a444-4a14-b4db-c948264cd650,PageView,android,tablet,2025-08-15 17:13:01.617246
0af66681-3d0d-4f32-b687-1343657a8c12,5630c3d3-a444-4a14-b4db-c948264cd650,Download,android,tablet,2025-08-15 17:54:01.617246
